export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.6992849,11.9770865",coordinates_only,57.6992849,11.9770865,node,2638582161,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,Torslanda Torg,3,423 32,Torslanda,Sweden,Torslanda Torg 3 423 32 Torslanda Sweden,strict,57.7232157,11.7671083,node,2689806005,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,Mjälgavägen,2,784 37,Borlänge,Sweden,Mjälgavägen 2 784 37 Borlänge Sweden,strict,60.4829599,15.4479542,node,2696629254,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Hammarby Allé,45,120 30,Stockholm,Sweden,Hammarby Allé 45 120 30 Stockholm Sweden,strict,59.3028966,18.0880693,node,2888592296,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.9855463,14.6200005",coordinates_only,58.9855463,14.6200005,node,2997143027,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Storstigen,26,97432,Luleå,Sweden,Storstigen 26 97432 Luleå Sweden,strict,65.5821686,22.1986035,node,3005809157,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.8107953,17.6287901",coordinates_only,59.8107953,17.6287901,node,3012120943,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,ICA,Healthcare / pharmacy,,pharmacy,,,Storhedsvägen,14,97345,Luleå,Sweden,Storhedsvägen 14 97345 Luleå Sweden,strict,65.6170815,22.0490467,node,3139218258,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Mjölkuddsvägen,73,97341,Luleå,Sweden,Mjölkuddsvägen 73 97341 Luleå Sweden,strict,65.6009392,22.1301562,node,3175602670,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Storgatan,52,972 31,Luleå,Sweden,Storgatan 52 972 31 Luleå Sweden,strict,65.5848123,22.1593511,node,3182018696,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat Björkskatan,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Höstvägen,7,976 33,Luleå,Sweden,Höstvägen 7 976 33 Luleå Sweden,strict,65.614438,22.1712845,node,3281788749,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.4215751,18.04642",coordinates_only,59.4215751,18.04642,node,3294848260,OpenStreetMap via Overpass API
