chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.8580942,17.6465056",coordinates_only,59.8580942,17.6465056,node,2775883292,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.2565328,18.0278262",coordinates_only,59.2565328,18.0278262,node,2786032282,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,194 76,Upplands Väsby,Sweden,194 76 Upplands Väsby Sweden,usable,59.5217346,17.9003508,node,2866954216,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"58.9970062,16.2068866",coordinates_only,58.9970062,16.2068866,node,3017854633,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"57.9270825,12.531908",coordinates_only,57.9270825,12.531908,node,3099935617,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,Reitangruppen AS,Retail: kiosk,kiosk,,,,Storgatan,33,972 32,Luleå,Sweden,Storgatan 33 972 32 Luleå Sweden,strict,65.5842,22.1507523,node,3138887606,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,Diagnosvägen,7,,,Sweden,Diagnosvägen 7 Sweden,usable,57.722249,12.048783,node,3182554461,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"57.709031,11.9704",coordinates_only,57.709031,11.9704,node,3187755377,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,Nils Ericsonsplatsen,7,411 03,Göteborg,Sweden,Nils Ericsonsplatsen 7 411 03 Göteborg Sweden,strict,57.709276,11.97273,node,3203568061,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"58.3536109,11.8096297",coordinates_only,58.3536109,11.8096297,node,3296412767,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,Pressbyrån,Retail: kiosk,kiosk,,,,Västra Boulevarden,,291 32,Kristianstad,Sweden,Västra Boulevarden 291 32 Kristianstad Sweden,usable,56.0314713,14.1518528,node,3447206559,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"57.652255,11.910179",coordinates_only,57.652255,11.910179,node,3493069193,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.2747969,15.2137945",coordinates_only,59.2747969,15.2137945,node,3641397201,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,Södra Ringvägen,1,,,Sweden,Södra Ringvägen 1 Sweden,usable,59.6075484,16.5517466,node,3684728250,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,Pressbyrån,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.3328427,18.0730529",coordinates_only,59.3328427,18.0730529,node,3764249696,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"58.4104557,15.6222254",coordinates_only,58.4104557,15.6222254,node,3796891704,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"55.3719208,13.1585785",coordinates_only,55.3719208,13.1585785,node,3890669408,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,Pressbyrån,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.3347825,18.0312368",coordinates_only,59.3347825,18.0312368,node,3920360533,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,Pressbyrån,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.3456195,18.0714724",coordinates_only,59.3456195,18.0714724,node,4013808452,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"59.2787455,18.0096343",coordinates_only,59.2787455,18.0096343,node,4020607819,OpenStreetMap via Overpass API
Pressbyrån,Pressbyrån,Pressbyrån,,Retail: kiosk,kiosk,,,,,,,,Sweden,"58.0380358,14.9764388",coordinates_only,58.0380358,14.9764388,node,4083026489,OpenStreetMap via Overpass API
